Age,Gender,Location,Total_Spend,Company_Type,Avg_Visits_Per_Month,Last_Interaction_Days,Subscription_Type,Auto_Payment,Customer_Support_Calls,Complaints_Filed,Satisfaction_Score,Purchases_Per_Year,Days_Since_Last_Purchase,Churn_Label
38,0,2,0.0,0,3,264,1,0,2,2,3,24,78,0
40,1,3,111756.5,0,5,215,0,0,5,1,3,68,145,1
35,0,2,0.0,0,23,230,2,0,2,0,4,25,254,0
39,1,2,0.0,0,15,124,2,1,5,4,4,51,220,0
26,1,2,162923.85,0,23,114,2,1,5,2,2,8,72,0
39,1,3,124576.65,0,25,27,0,0,4,2,2,55,54,0
45,1,2,80793.58,0,25,45,0,1,6,3,6,40,180,0
40,0,3,71340.09,0,9,278,2,1,6,3,2,95,298,0
40,1,3,99282.63,0,22,219,0,1,8,1,4,3,244,1
57,1,3,137946.39,0,21,139,2,0,2,2,4,82,200,1
41,1,3,127892.57,0,14,336,0,1,2,2,6,22,137,0
33,0,3,101084.36,0,7,240,1,0,7,4,8,69,133,0
37,0,3,114754.08,0,16,28,1,0,2,2,7,15,138,1
33,1,2,0.0,0,21,11,1,0,4,0,4,23,153,0
51,0,2,99286.98,0,28,180,0,0,5,0,1,74,64,0
30,0,3,79871.02,0,14,340,1,1,1,3,4,87,181,0
35,1,2,104088.59,0,3,33,1,0,0,0,4,98,218,0
38,0,2,168190.33,0,7,263,1,0,3,2,8,77,255,0
42,0,3,85679.25,0,8,266,2,1,4,4,8,69,181,0
35,0,2,0.0,0,15,173,0,1,0,0,9,76,303,0
31,0,2,0.0,0,2,176,1,0,5,4,2,21,294,0
34,0,2,121551.58,0,23,234,2,1,8,0,1,99,33,0
46,1,2,122220.19,0,4,131,2,1,9,1,7,13,177,0
47,1,5,116528.15,0,4,133,1,0,0,1,2,80,318,1
26,0,2,77780.29,0,11,230,2,1,0,0,8,38,85,0
37,1,2,0.0,0,1,1,1,1,4,1,5,96,160,0
40,1,2,125832.2,0,13,164,0,0,8,4,5,47,299,0
38,0,2,68065.8,0,4,268,1,0,7,4,7,28,325,1
47,0,5,127299.34,0,23,287,2,1,6,2,6,52,113,0
38,0,3,174937.64,0,12,169,1,1,0,1,8,5,324,0
40,1,2,0.0,0,19,226,0,0,6,4,2,45,297,0
31,1,5,110071.1,0,6,295,2,0,6,2,2,60,313,0
44,0,5,139432.37,0,14,109,2,0,2,1,3,15,321,0
39,0,2,127357.76,0,22,208,1,1,2,3,4,58,206,0
36,1,2,0.0,0,28,321,1,0,1,3,4,15,290,0
33,1,2,0.0,0,22,362,2,1,9,2,8,62,224,0
38,1,2,0.0,0,5,202,2,1,3,4,4,57,266,0
43,1,3,95556.31,0,24,136,0,0,5,2,1,84,270,1
37,1,5,0.0,0,6,148,1,0,2,2,6,14,156,0
29,1,3,111681.98,0,4,291,0,0,8,1,4,27,103,0
39,1,2,0.0,0,20,94,2,0,5,2,5,34,338,0
25,0,5,108738.71,0,8,306,1,0,7,4,8,44,37,0
32,0,2,133950.37,0,7,45,2,0,1,3,9,80,24,1
26,1,5,0.0,0,2,45,2,0,2,1,2,70,290,0
33,1,2,89968.69,0,21,156,2,1,4,3,7,99,32,0
32,0,5,0.0,0,29,283,0,1,3,3,9,39,321,0
38,0,3,130878.75,0,2,350,0,0,0,1,8,99,233,1
35,1,2,0.0,0,26,37,2,0,0,1,7,67,241,0
35,1,2,0.0,0,9,291,1,1,9,4,8,33,190,0
27,1,5,134169.62,0,6,147,0,0,2,2,2,88,350,0
37,1,2,149762.08,0,27,362,2,0,8,4,5,65,273,1
26,1,2,93844.69,0,6,297,2,0,0,0,4,55,227,0
28,1,2,0.0,0,13,247,2,0,5,4,8,19,2,0
33,0,2,0.0,0,29,102,2,1,8,1,3,58,364,0
46,1,3,141078.37,0,24,132,0,1,9,3,2,88,111,1
31,0,3,117992.59,0,18,202,0,1,0,1,8,43,234,0
40,0,2,100812.33,0,12,75,2,1,0,1,8,11,320,0
38,1,2,0.0,0,1,45,0,1,1,1,8,47,56,0
29,1,2,80262.6,0,6,324,0,0,9,0,3,50,130,0
34,1,5,156478.62,0,29,167,1,0,3,2,4,63,109,0
23,0,2,0.0,0,14,34,2,1,7,3,6,81,305,0
37,1,2,0.0,0,26,213,1,1,6,0,3,32,166,0
37,1,3,115217.99,0,22,25,0,0,3,2,1,26,220,0
61,1,5,0.0,0,9,301,0,0,3,4,5,26,12,1
35,0,2,155470.55,0,5,67,2,1,6,4,7,31,290,0
37,1,2,0.0,0,4,337,0,1,0,4,5,37,305,0
39,1,2,135096.77,0,11,209,0,1,9,1,1,8,185,1
30,1,2,0.0,0,16,87,0,1,0,0,1,73,339,0
55,0,3,180075.22,0,27,145,2,0,8,1,2,82,266,0
29,1,5,97541.24,0,6,85,2,0,6,1,3,91,186,0
41,0,2,156067.05,0,12,115,0,1,2,1,9,5,247,0
38,0,2,81550.94,0,6,249,0,0,5,4,2,74,123,0
47,0,2,0.0,0,11,274,0,0,3,4,5,81,219,1
38,0,2,170061.92,0,21,310,1,1,2,2,5,41,114,1
36,1,3,92310.54,0,19,151,0,0,6,1,2,45,288,0
32,0,2,169089.38,0,3,273,2,1,7,0,3,70,133,0
40,1,2,80613.93,0,6,77,0,1,5,3,2,6,25,0
26,1,3,121581.56,0,22,306,0,1,9,4,9,5,236,0
58,0,2,0.0,0,23,59,2,0,6,3,3,67,351,1
32,1,5,0.0,0,24,15,1,1,2,0,7,37,184,0
54,1,2,0.0,0,26,299,0,1,9,2,1,31,38,0
60,1,2,85891.55,0,29,181,2,1,6,4,5,19,286,1
44,1,5,77637.35,0,23,332,0,0,1,3,2,80,87,0
41,0,5,0.0,0,29,153,0,1,4,2,4,30,197,0
31,1,2,0.0,0,28,317,0,0,2,3,3,30,297,0
30,1,3,116927.89,0,19,183,2,0,0,1,8,56,183,0
40,0,3,137326.65,0,17,333,0,0,6,1,4,55,327,0
22,1,2,0.0,0,13,322,2,0,1,4,4,80,258,0
37,0,5,0.0,0,6,177,0,0,7,3,1,36,141,0
31,0,3,67238.98,0,21,110,2,1,6,1,5,38,208,0
38,0,3,86569.76,0,25,18,1,1,7,3,8,24,70,0
34,1,5,0.0,0,5,354,0,0,6,2,9,8,167,0
34,1,2,133598.4,0,8,308,2,1,7,4,1,51,330,0
51,0,2,136188.78,0,20,162,0,0,5,3,1,45,241,1
38,1,5,0.0,0,19,128,2,1,0,0,3,1,159,0
56,0,2,0.0,0,12,171,2,1,2,2,4,3,214,1
37,1,3,120092.52,0,23,275,2,0,9,2,3,76,362,0
48,1,2,101238.24,0,3,138,1,1,5,3,4,44,126,1
58,1,2,89685.92,0,7,34,1,1,7,2,3,9,229,0
35,0,2,211774.31,0,8,206,0,1,0,1,6,93,6,1
56,1,2,131317.48,0,12,52,2,1,3,2,4,92,239,0
37,1,5,93722.73,0,4,264,0,1,6,2,3,56,285,0
32,1,3,101160.99,0,19,229,1,0,0,2,4,63,85,0
48,1,2,120320.54,0,2,98,0,1,5,4,7,68,114,0
31,0,2,0.0,0,21,144,1,1,3,1,7,59,94,0
43,1,2,0.0,0,29,205,1,1,7,2,8,7,236,0
26,1,2,0.0,0,14,359,0,0,1,0,5,9,76,0
48,0,3,152827.99,0,19,27,2,0,9,3,8,90,204,1
30,1,2,64097.75,0,7,225,2,0,4,0,2,66,349,0
57,0,5,119035.35,0,25,4,2,1,0,2,9,89,183,0
26,0,5,135219.57,0,18,101,1,1,7,2,3,64,251,0
32,1,2,93694.42,0,5,75,0,1,0,2,7,2,92,0
35,1,5,59408.63,0,5,78,2,1,1,3,4,67,83,0
40,0,2,114354.95,0,7,167,1,1,0,3,4,79,76,0
59,1,2,0.0,0,23,354,2,0,5,2,1,63,109,1
35,1,3,128173.9,0,5,11,1,1,3,4,3,88,32,0
34,1,5,0.0,0,21,312,0,1,9,0,7,60,280,0
62,0,3,114931.35,0,24,237,1,0,2,3,7,80,170,1
28,0,3,111071.36,0,16,307,1,1,6,2,1,47,295,1
37,1,2,151226.18,0,26,219,0,1,8,2,7,40,232,0
26,1,2,0.0,0,4,210,0,0,6,2,3,69,317,0
42,0,2,64740.12,0,15,323,0,0,6,2,5,60,131,0
51,1,5,169312.13,0,11,114,1,1,8,0,2,38,266,1
49,0,2,0.0,0,12,302,0,1,2,2,3,54,54,1
44,0,5,112652.08,0,24,122,1,0,4,2,1,1,305,0
38,1,2,0.0,0,7,74,2,0,4,0,8,59,180,0
30,0,3,143964.36,0,11,71,2,1,1,0,5,37,137,0
49,1,2,122451.46,0,1,166,0,1,6,1,5,16,69,0
24,1,2,0.0,0,28,24,1,1,3,1,2,18,252,0
36,0,3,65253.07,0,2,248,0,0,7,2,7,7,129,0
47,1,3,106901.94,0,22,216,1,0,9,0,9,85,270,1
25,0,5,128509.63,0,23,93,2,1,4,0,8,94,123,0
34,1,2,0.0,0,17,39,2,1,1,3,5,19,54,0
33,1,3,129834.67,0,9,131,0,0,2,0,4,23,273,0
51,0,5,154962.99,0,13,356,2,0,1,2,2,69,248,1
40,1,3,138241.9,0,21,102,2,0,5,3,7,21,197,0
41,1,3,91536.93,0,7,239,0,1,2,1,9,32,177,1
53,1,5,0.0,0,29,282,0,1,6,2,6,83,362,0
70,0,5,0.0,0,19,332,2,1,2,3,6,99,151,0
29,0,3,105204.01,0,29,69,2,1,8,3,7,20,304,0
61,1,5,152968.73,0,24,249,0,0,4,1,9,11,101,0
36,1,5,158261.68,0,23,18,1,1,6,2,6,7,141,0
46,0,2,0.0,0,4,324,0,0,8,3,4,53,2,1
38,0,5,121021.05,0,17,131,0,1,6,3,8,91,332,0
36,1,2,0.0,0,28,345,0,0,1,2,5,20,315,0
54,0,5,0.0,0,8,73,0,1,6,1,6,49,198,1
63,0,5,137715.66,0,19,105,1,1,0,3,2,15,68,0
31,1,3,121192.22,0,27,182,2,0,3,3,5,77,309,0
31,1,2,0.0,0,13,86,1,0,5,1,5,41,138,0
44,1,2,100486.18,0,1,184,0,1,9,2,1,2,239,0
45,1,2,0.0,0,3,103,0,1,2,3,3,18,7,1
35,1,2,92566.53,0,18,29,1,0,9,0,2,72,135,0
49,0,5,0.0,0,17,123,1,1,0,3,4,74,179,1
40,1,5,110929.96,0,19,63,2,0,0,0,3,48,338,0
27,0,2,0.0,0,6,140,1,0,3,4,3,56,158,0
32,0,5,138901.61,0,19,174,1,0,1,0,8,64,208,0
30,1,2,123217.66,0,4,222,1,1,3,3,3,37,114,0
41,0,2,0.0,0,22,210,0,1,0,2,5,37,261,0
39,1,2,0.0,0,5,144,0,0,3,4,7,54,228,0
36,1,5,0.0,0,24,286,0,0,1,3,6,10,41,0
33,0,5,108431.87,0,26,173,2,0,5,3,8,17,341,1
57,0,5,0.0,0,14,86,2,1,1,3,4,39,243,0
30,0,3,72392.41,0,12,112,2,0,3,4,6,14,109,0
51,0,3,119741.77,0,21,153,0,1,2,1,6,22,232,1
51,0,2,100946.71,0,1,94,1,1,3,0,4,9,270,1
53,1,5,170491.84,0,2,301,2,1,9,2,9,62,358,1
44,1,2,0.0,0,19,57,2,0,4,4,2,55,137,0
36,1,2,0.0,0,2,285,1,0,4,2,5,51,238,0
47,0,5,157296.02,0,7,135,1,1,6,2,4,21,53,1
38,0,3,144606.22,0,25,285,0,0,4,0,3,2,265,1
38,1,2,134811.3,0,3,315,1,0,0,0,6,7,56,0
34,0,2,115897.12,0,8,115,2,0,5,2,3,32,316,0
32,1,5,82034.0,0,26,265,2,1,7,3,4,78,183,0
26,0,5,174318.13,0,28,209,0,0,3,1,3,86,349,0
41,0,3,114206.84,0,26,306,0,0,1,3,3,98,348,0
43,1,5,0.0,0,19,21,1,1,3,4,2,4,153,0
39,1,3,111574.41,0,12,277,0,0,5,2,3,16,235,0
57,0,3,162448.69,0,4,302,2,0,7,3,8,76,131,1
34,0,3,148249.54,0,16,145,0,1,6,3,3,28,296,0
43,0,2,0.0,0,4,345,0,1,1,4,8,78,134,1
26,0,5,123709.46,0,1,353,0,1,8,4,6,95,191,0
72,0,2,0.0,0,26,29,0,1,3,1,8,18,321,0
30,1,2,0.0,0,1,181,1,0,7,4,4,17,17,1
37,1,2,150525.8,0,5,350,1,1,7,3,4,97,268,0
29,1,2,0.0,0,28,7,1,0,8,0,1,16,310,0
53,1,2,0.0,0,22,254,2,1,5,1,2,16,255,0
28,1,2,0.0,0,7,290,2,1,2,2,4,67,301,0
35,1,2,0.0,0,6,169,0,1,5,4,3,23,13,0
51,0,3,111018.98,0,11,249,2,0,8,4,7,85,93,0
30,1,2,129755.99,0,4,137,0,0,3,2,8,58,16,0
27,0,2,0.0,0,11,49,0,0,8,0,2,25,146,0
64,0,2,129555.7,0,14,97,0,1,9,4,4,80,185,0
38,1,5,87202.38,0,23,229,2,1,3,1,2,88,168,0
26,1,3,146133.39,0,29,178,2,0,1,0,3,81,145,0
31,0,5,0.0,0,26,5,0,1,2,3,1,49,191,1
39,1,5,170184.99,0,5,165,1,0,9,0,2,73,13,0
62,0,3,140745.33,0,23,222,1,0,9,2,2,81,15,1
42,1,5,139070.51,0,27,335,0,1,5,2,3,62,104,0
37,0,5,0.0,0,1,99,0,1,4,2,2,79,317,0
35,1,2,114193.24,0,15,96,1,1,6,2,4,88,261,0
40,0,5,167878.5,0,28,161,1,1,2,2,7,22,215,0
53,0,3,141616.55,0,14,271,2,1,9,2,4,50,289,0
36,1,3,145747.67,0,3,278,1,0,4,3,4,67,203,0
48,0,5,129120.64,0,16,65,0,0,8,0,3,96,227,0
35,1,5,110349.82,0,1,308,1,1,2,0,6,4,120,0
29,1,2,141325.56,0,21,49,1,1,9,4,5,86,312,0
49,1,2,78653.84,0,24,34,2,0,1,4,8,35,77,0
47,1,2,0.0,0,27,202,2,0,3,0,4,78,267,0
28,0,5,142253.65,0,21,196,1,1,4,3,4,35,318,0
61,0,2,0.0,0,28,273,2,1,7,4,1,34,127,1
54,0,3,115988.86,0,28,52,1,0,6,1,5,14,29,1
33,0,5,75592.43,0,14,195,2,1,1,1,6,38,64,0
44,1,3,164113.04,0,9,123,0,0,8,0,7,54,109,0
31,1,2,67996.23,0,9,108,0,1,1,0,1,25,364,1
51,0,5,0.0,0,8,316,0,0,5,2,8,36,135,0
33,0,5,0.0,0,28,57,1,0,2,2,4,67,196,0
48,1,2,138778.15,0,26,306,0,0,7,3,2,25,49,0
43,0,2,147832.15,0,20,212,2,0,7,0,5,72,254,0
36,0,2,135438.4,0,11,208,1,1,6,1,5,3,303,0
48,1,5,116060.08,0,22,53,1,1,2,0,5,44,108,1
29,0,2,112564.62,0,5,212,0,1,6,1,5,83,84,0
27,0,2,125406.58,0,4,115,2,0,9,4,9,44,28,0
39,0,3,135134.99,0,22,197,0,0,2,4,4,23,173,1
39,0,2,133102.92,0,27,313,1,0,4,4,4,80,173,1
34,0,2,42157.08,0,11,310,1,0,8,2,4,14,234,1
30,0,2,0.0,0,8,359,1,0,3,4,5,63,36,0
38,1,2,82259.29,0,27,235,0,0,7,1,7,23,229,0
36,0,2,0.0,0,5,11,0,0,9,3,8,6,217,0
38,1,2,0.0,0,11,280,1,1,1,0,3,59,157,0
49,0,2,0.0,0,13,330,2,1,4,1,9,23,272,0
52,1,2,0.0,0,25,101,0,0,4,3,9,42,46,0
42,1,2,150461.07,0,25,208,2,1,0,2,6,99,124,0
48,1,3,133994.52,0,22,206,2,0,3,1,4,88,60,1
31,1,5,164870.81,0,28,243,0,1,0,0,7,36,174,0
25,1,3,121702.73,0,8,9,2,1,9,2,8,73,328,0
25,1,5,193858.2,0,13,223,1,1,4,1,6,63,116,0
54,0,3,131039.97,0,16,344,2,1,4,1,2,28,30,0
64,1,2,113829.45,0,1,101,0,1,0,2,3,89,285,0
30,0,2,0.0,0,19,10,2,1,7,0,1,4,142,0
41,0,3,81877.38,0,8,23,1,1,1,4,6,65,6,0
57,1,5,116326.07,0,17,318,2,0,5,4,9,56,218,0
31,1,2,0.0,0,26,67,0,1,0,2,2,23,135,0
46,1,2,0.0,0,19,26,2,1,0,1,1,70,182,0
41,0,2,0.0,0,21,114,2,1,4,2,1,42,233,0
33,1,2,0.0,0,10,231,1,1,2,1,1,96,218,0
31,0,2,127070.73,0,25,309,1,1,8,1,1,20,160,0
29,1,2,0.0,0,21,255,1,0,9,1,1,2,76,0
46,1,5,122549.64,0,16,183,0,1,1,3,9,44,255,0
42,0,2,176099.13,0,1,296,1,0,6,4,2,21,179,0
48,0,3,122388.38,0,11,85,1,1,9,4,6,4,48,0
42,1,2,0.0,0,1,182,0,1,6,0,2,78,69,0
26,1,2,0.0,0,9,103,1,1,3,2,4,56,126,0
32,0,5,118879.35,0,21,44,0,0,2,3,6,87,248,0
35,1,5,0.0,0,20,71,1,0,9,2,9,1,331,0
39,0,2,0.0,0,19,143,2,0,4,0,5,10,188,0
38,0,5,88736.44,0,25,332,0,1,8,3,6,12,149,0
45,1,3,102703.62,0,21,89,1,0,9,3,2,85,88,1
70,0,5,0.0,0,3,327,1,1,6,3,8,56,93,0
38,0,5,0.0,0,20,195,1,0,5,2,6,1,306,0
55,1,2,97318.25,0,10,18,0,0,8,4,6,87,42,0
58,1,5,128468.69,0,3,285,2,1,6,2,9,39,292,0
41,0,3,133432.59,0,23,250,1,1,0,2,9,18,13,0
40,0,3,141782.57,0,22,167,1,1,8,3,9,40,346,0
24,1,2,135125.28,0,2,54,1,0,4,4,4,40,102,0
42,1,5,178820.91,0,10,57,0,0,4,4,1,12,331,1
31,0,2,112212.14,0,6,13,1,1,6,4,8,29,140,0
45,0,3,126674.81,0,14,205,2,1,5,1,3,75,175,1
51,0,2,136294.97,0,27,254,0,1,6,3,4,67,211,1
36,0,2,66392.64,0,14,243,1,0,3,4,9,16,72,0
27,1,3,122552.34,0,29,134,2,0,8,1,6,49,292,0
43,1,2,76408.85,0,20,281,2,1,9,4,9,83,118,0
36,1,3,145071.24,0,26,78,2,1,6,4,1,99,316,0
34,1,2,0.0,0,5,220,1,1,5,0,8,43,101,0
45,0,2,109730.22,0,6,244,1,1,4,1,5,31,346,0
57,1,2,0.0,0,9,238,1,1,1,4,8,7,120,0
62,1,5,64119.38,0,4,271,2,0,6,3,1,12,189,1
57,0,3,106138.33,0,6,64,2,1,4,1,1,41,188,1
36,1,5,0.0,0,27,116,2,0,2,1,4,73,27,0
33,1,3,181656.51,0,27,15,0,1,8,3,9,58,128,0
32,0,2,0.0,0,6,346,2,1,5,0,8,54,265,0
30,1,2,95128.86,0,9,81,1,0,8,0,8,62,232,0
49,0,5,126615.94,0,4,274,0,1,6,4,6,14,279,0
36,1,5,0.0,0,2,356,0,0,8,4,3,34,11,0
36,1,3,76190.48,0,25,187,2,1,6,4,5,49,100,0
40,1,3,168286.81,0,24,360,0,0,0,4,6,51,74,1
35,1,3,88109.81,0,20,29,2,0,6,1,2,98,94,0
42,1,2,0.0,0,15,339,2,0,3,1,9,44,48,0
35,0,2,0.0,0,27,114,1,1,7,2,5,11,182,0
34,0,2,123971.51,0,2,74,2,1,2,4,8,96,6,0
48,1,2,148116.48,0,14,53,2,1,1,2,6,84,358,0
35,1,3,116269.01,0,19,336,2,1,6,4,2,12,210,0
38,1,5,120599.21,0,22,185,1,0,5,2,1,57,266,0
41,0,2,144260.5,0,26,6,1,0,3,0,7,33,110,0
25,0,5,86605.5,0,12,348,1,1,2,4,8,60,158,1
34,1,2,0.0,0,25,185,0,0,7,2,3,7,342,0
37,0,3,58629.97,0,26,306,2,0,7,4,8,16,72,0
42,0,5,0.0,0,28,324,2,0,7,4,4,35,272,0
45,1,2,0.0,0,9,213,1,0,6,3,2,19,211,0
43,0,2,0.0,0,22,129,0,1,4,4,9,18,247,0
56,0,5,209767.31,0,7,228,1,1,4,0,7,25,301,1
42,0,5,129634.25,0,11,16,2,0,1,3,1,60,220,1
23,1,2,0.0,0,5,352,2,0,8,4,7,11,335,0
38,0,2,169824.46,0,4,261,1,0,5,1,5,62,73,0
36,1,2,97530.25,0,17,144,2,1,6,3,2,71,293,0
42,0,2,145988.65,0,28,229,0,0,4,0,6,49,103,0
37,1,2,0.0,0,12,262,2,0,6,0,4,20,220,0
25,0,2,0.0,0,29,29,2,0,1,4,2,93,171,0
40,0,2,137494.28,0,13,360,0,1,9,3,4,70,215,0
57,0,2,0.0,0,5,323,1,1,5,2,9,44,11,1
24,1,2,147360.0,0,29,148,1,1,2,2,2,19,187,0
25,0,2,0.0,0,6,133,2,1,0,3,7,18,302,0
31,1,5,125167.02,0,14,169,1,1,1,0,3,65,39,0
43,1,3,121152.05,0,3,78,0,0,9,4,8,48,163,1
60,0,3,128981.07,0,15,331,1,1,3,2,1,55,249,1
47,1,2,0.0,0,5,182,2,1,0,3,3,53,116,0
67,1,5,151858.98,0,5,116,1,0,1,0,4,59,178,0
36,1,2,114628.4,0,16,250,0,1,2,1,3,31,13,0
46,1,2,0.0,0,25,131,0,0,5,3,2,10,284,0
28,0,2,95059.02,0,18,153,2,0,0,4,9,29,267,0
24,0,2,128736.39,0,17,355,0,0,8,4,2,77,154,0
24,1,2,156325.38,0,11,273,2,1,6,1,1,89,41,0
29,1,2,105405.97,0,3,163,1,1,3,0,8,51,72,0
49,0,2,88915.37,0,5,232,1,1,1,4,6,44,81,1
60,1,2,0.0,0,24,25,0,1,0,4,3,54,349,0
40,1,2,0.0,0,24,66,0,0,8,1,8,32,315,0
18,1,2,160980.03,0,29,28,1,0,0,0,4,87,195,0
46,0,5,177619.71,0,15,308,1,0,5,0,8,30,33,0
38,1,5,62276.99,0,28,213,1,0,0,3,9,73,356,0
46,1,3,127559.97,0,28,196,0,1,3,2,1,48,233,0
41,1,2,0.0,0,25,275,2,0,3,2,6,64,163,0
47,0,3,95523.16,0,17,268,0,0,6,4,6,74,17,0
35,0,2,107749.03,0,11,155,1,1,9,0,9,98,332,0
37,1,3,110777.26,0,24,272,1,1,7,4,3,96,30,0
39,0,5,166733.92,0,28,77,1,1,0,1,4,1,122,0
31,1,2,157120.86,0,14,236,1,1,9,2,3,27,228,0
36,0,3,127160.78,0,24,333,1,0,9,4,7,13,247,0
28,0,5,0.0,0,12,205,2,0,8,0,7,68,247,0
37,0,2,156091.97,0,8,120,2,1,6,3,9,97,47,0
58,1,2,98668.18,0,29,93,0,1,0,0,5,14,190,0
43,0,2,134022.06,0,18,10,2,0,6,0,8,10,88,0
35,0,2,124151.09,0,11,146,1,1,2,4,2,81,181,1
36,0,3,77253.5,0,28,8,1,1,7,1,8,82,204,1
21,0,3,114292.48,0,12,304,2,0,6,2,9,85,336,0
43,1,3,140080.32,0,2,98,0,0,0,4,4,83,159,1
27,0,5,135277.96,0,5,250,2,0,8,3,7,4,164,0
82,0,2,0.0,0,9,334,1,0,1,1,7,72,77,0
60,1,3,115920.62,0,17,292,2,0,0,1,2,7,331,1
41,1,5,119782.72,0,5,91,2,0,3,1,8,30,291,0
63,0,2,114715.71,0,22,107,1,1,1,0,8,30,269,1
36,0,3,129748.54,0,21,117,2,0,4,0,2,59,232,1
31,1,2,129722.57,0,7,57,0,1,1,4,2,21,107,0
32,1,2,0.0,0,2,342,2,1,0,1,5,75,74,0
36,1,2,139180.2,0,18,47,0,0,1,0,4,87,164,0
49,1,3,113599.74,0,23,68,1,0,1,3,4,80,168,1
33,1,2,134944.0,0,5,14,2,1,0,4,3,96,135,0
58,0,3,116922.25,0,3,136,2,0,8,2,3,76,69,1
28,1,5,118945.09,0,11,33,2,1,9,1,2,15,177,1
28,1,2,0.0,0,3,86,0,0,4,2,2,19,90,0
35,0,5,119182.73,0,3,265,0,0,1,4,4,26,214,0
27,1,2,0.0,0,10,280,2,0,4,1,2,97,156,0
28,0,2,71264.02,0,7,32,1,0,7,1,9,38,4,0
41,1,2,0.0,0,23,203,1,0,0,4,1,10,331,0
35,0,2,0.0,0,4,166,2,1,9,2,2,90,354,0
58,1,3,116313.57,0,6,304,2,0,5,2,3,28,50,1
36,1,5,92140.15,0,13,242,0,0,4,0,4,60,156,0
26,1,2,0.0,0,15,262,2,1,3,0,6,81,278,0
42,1,3,177640.09,0,12,18,1,0,7,0,5,87,154,0
35,0,5,0.0,0,17,191,0,1,5,1,8,79,292,0
48,1,5,167997.6,0,15,190,0,0,4,3,7,20,182,0
36,1,2,82275.35,0,25,200,2,1,3,1,6,54,174,0
49,1,2,0.0,0,3,38,0,1,5,0,5,60,58,0
48,0,3,111962.99,0,7,256,2,0,9,1,7,21,259,0
34,0,3,131736.88,0,14,281,2,1,8,0,5,99,71,0
29,1,2,0.0,0,27,139,1,1,4,0,1,39,123,0
36,1,3,108239.11,0,2,191,0,1,2,4,5,88,83,0
46,0,2,98444.19,0,28,151,0,1,0,3,2,67,348,0
32,1,3,114540.38,0,9,13,0,0,1,1,2,76,32,0
35,0,2,187530.66,0,11,228,0,1,8,1,2,69,207,0
42,0,3,133636.16,0,12,124,1,1,0,4,1,5,61,0
52,1,2,0.0,0,7,251,1,1,6,4,9,75,363,0
44,0,3,84745.03,0,6,40,0,1,9,2,3,99,13,0
31,0,3,120599.38,0,18,213,0,0,2,2,3,73,161,0
29,0,5,0.0,0,3,137,1,1,8,0,1,37,320,0
39,1,2,127771.35,0,19,190,0,1,1,1,7,1,88,0
46,0,5,0.0,0,12,130,0,0,9,2,4,79,78,1
33,0,2,0.0,0,19,89,0,1,7,4,5,22,271,0
69,1,2,0.0,0,6,65,0,0,1,2,8,52,78,0
53,1,3,167772.96,0,11,200,2,1,5,3,8,57,72,0
37,0,2,95845.6,0,12,224,1,1,0,2,1,70,227,0
35,0,2,0.0,0,2,160,1,0,2,0,1,65,104,0
65,1,5,134714.7,0,10,277,1,1,0,0,6,36,152,0
33,0,5,0.0,0,13,22,2,1,3,2,7,79,240,0
28,1,3,122384.22,0,17,122,2,1,4,1,8,91,104,1
26,0,2,0.0,0,16,322,2,0,4,0,4,28,39,0
25,1,2,157993.15,0,20,254,1,0,9,1,8,32,122,0
29,1,2,0.0,0,3,58,0,1,4,2,1,99,180,0
42,0,3,123331.36,0,11,299,0,0,2,1,8,68,218,1
27,1,5,75263.16,0,19,138,2,0,7,4,6,42,334,0
43,0,2,137824.03,0,9,321,1,0,2,1,1,50,197,0
36,1,3,132578.92,0,24,254,1,0,2,4,8,42,275,0
36,0,2,156021.31,0,8,301,1,0,2,4,7,46,206,0
34,1,5,0.0,0,1,171,2,0,6,4,3,60,126,0
69,0,5,137453.43,0,18,44,2,0,5,0,2,48,302,1
36,1,5,0.0,0,23,183,0,1,1,3,7,70,230,0
33,1,3,164284.72,0,24,10,2,0,3,1,7,25,150,0
47,0,2,0.0,0,15,363,1,1,5,3,9,35,69,0
56,1,5,0.0,0,28,101,1,1,4,1,1,65,336,0
31,0,3,112373.49,0,18,264,2,0,6,1,5,93,341,0
39,0,2,0.0,0,1,119,2,1,5,1,5,33,96,0
34,0,2,0.0,0,28,162,0,0,3,0,5,73,292,0
41,0,5,0.0,0,28,184,2,1,1,3,2,68,88,0
29,0,3,154333.82,0,15,26,1,0,4,2,2,85,34,0
37,1,3,111432.77,0,18,59,0,0,0,4,4,82,114,0
30,0,2,0.0,0,21,127,0,0,8,2,5,94,266,0
34,1,2,137390.11,0,13,182,1,0,4,0,4,53,181,0
37,0,5,0.0,0,1,127,1,0,0,2,1,47,297,0
56,0,3,111642.08,0,24,275,1,1,3,4,5,46,51,0
48,0,5,0.0,0,13,8,0,0,1,3,3,62,45,1
36,1,2,83543.37,0,13,255,2,1,0,1,1,64,341,0
50,1,3,145338.76,0,16,12,0,0,9,4,4,62,339,1
31,0,2,186796.37,0,27,82,0,1,7,0,5,92,314,0
35,1,3,58641.43,0,29,243,0,1,1,2,7,54,194,0
41,0,5,0.0,0,27,194,2,1,9,3,3,34,178,1
44,1,2,137148.68,0,16,147,0,0,2,1,1,91,66,0
